date,open,high,low,close,volume
2019-03-08,42.58,43.268,42.375,43.228,95997600
2019-03-11,43.873,44.78,43.838,44.725,128044000
2019-03-12,45.0,45.667,44.842,45.228,129870400
2019-03-13,45.562,45.825,45.23,45.428,124130000
2019-03-14,45.975,46.025,45.64,45.932,94318000
2019-03-15,46.213,46.833,45.935,46.53,156171600
2019-03-18,46.45,47.097,46.447,47.005,104879200
2019-03-19,47.088,47.248,46.48,46.632,126585600
2019-03-20,46.557,47.373,46.182,47.04,124140800
2019-03-21,47.505,49.083,47.452,48.772,204136800
2019-03-22,48.835,49.423,47.695,47.763,169630800
2019-03-25,47.877,47.995,46.65,47.185,175381200
2019-03-26,47.915,48.22,46.145,46.697,199202000
2019-03-27,47.188,47.44,46.638,47.118,119393600
2019-03-28,47.237,47.39,46.882,47.18,83121600
2019-03-29,47.458,47.52,47.135,47.487,94256000
2019-04-01,47.91,47.92,47.095,47.81,111448000
2019-04-02,47.772,48.615,47.763,48.505,91062800
2019-04-03,48.312,49.125,48.287,48.838,93087200
2019-04-04,48.697,49.092,48.285,48.923,76457200
2019-04-05,49.112,49.275,48.982,49.25,74106400
2019-04-08,49.105,50.057,49.085,50.025,103526800
2019-04-09,50.08,50.713,49.807,49.875,143072800
2019-04-10,49.67,50.185,49.545,50.155,86781200
2019-04-11,50.213,50.25,49.61,49.737,83603200
2019-04-12,49.8,50.035,49.053,49.717,111042800
2019-04-15,49.645,49.963,49.502,49.807,70146400
2019-04-16,49.865,50.342,49.64,49.812,102785600
2019-04-17,49.885,50.845,49.653,50.783,115627200
2019-04-18,50.78,51.037,50.63,50.965,96783200
2019-04-22,50.708,51.235,50.585,51.132,77758000
2019-04-23,51.107,51.938,50.975,51.87,93292000
2019-04-24,51.84,52.12,51.763,51.79,70162400
2019-04-25,51.708,51.94,51.28,51.32,74172800
2019-04-26,51.225,51.25,50.53,51.075,74596400
2019-04-29,51.1,51.493,50.965,51.153,88818800
2019-04-30,50.765,50.85,49.778,50.167,186139600
2019-05-01,52.47,53.827,52.307,52.63,259309200
2019-05-02,52.46,53.162,52.033,52.287,127985200
2019-05-03,52.722,52.96,52.557,52.938,83569600
2019-05-06,51.072,52.21,50.875,52.12,129772400
2019-05-07,51.47,51.855,50.208,50.715,155054800
2019-05-08,50.475,51.335,50.438,50.725,105358000
2019-05-09,50.1,50.42,49.165,50.18,139634400
2019-05-10,49.355,49.713,48.193,49.295,164834800
2019-05-13,46.928,47.37,45.713,46.43,229722400
2019-05-14,46.603,47.425,46.353,47.165,146118800
2019-05-15,46.568,47.938,46.505,47.73,106178800
2019-05-16,47.478,48.118,47.21,47.52,132125600
2019-05-17,46.732,47.725,46.69,47.25,131516400
2019-05-20,45.88,46.088,45.07,45.772,154449200
2019-05-21,46.305,47.0,46.175,46.65,113459200
2019-05-22,46.165,46.428,45.638,45.695,118994400
2019-05-23,44.95,45.135,44.452,44.915,146118800
2019-05-24,45.05,45.535,44.655,44.743,94858800
2019-05-28,44.73,45.147,44.478,44.557,111792800
2019-05-29,44.105,44.838,44.0,44.345,113924800
2019-05-30,44.487,44.807,44.167,44.575,84873600
2019-05-31,44.057,44.498,43.748,43.768,108174400
2019-06-03,43.9,44.48,42.568,43.325,161584400
2019-06-04,43.86,44.958,43.63,44.91,123872000
2019-06-05,46.07,46.248,45.285,45.635,119093600
2019-06-06,45.77,46.368,45.537,46.305,90105200
2019-06-07,46.627,47.98,46.443,47.537,122737600
2019-06-10,47.952,48.842,47.905,48.145,104883600
2019-06-11,48.715,49.0,48.4,48.702,107731600
2019-06-12,48.487,48.993,48.347,48.548,73012800
2019-06-13,48.675,49.197,48.4,48.537,86698400
2019-06-14,47.888,48.397,47.575,48.185,75046000
2019-06-17,48.225,48.74,48.042,48.472,58676400
2019-06-18,49.013,50.072,48.803,49.612,106204000
2019-06-19,49.92,49.97,49.327,49.467,84496800
2019-06-20,50.092,50.153,49.507,49.865,86056000
2019-06-21,49.7,50.213,49.537,49.695,191202400
2019-06-24,49.635,50.04,49.542,49.645,72881600
2019-06-25,49.607,49.815,48.822,48.893,84281200
2019-06-26,49.443,50.248,49.338,49.95,104270000
2019-06-27,50.072,50.393,49.893,49.935,83598800
2019-06-28,49.67,49.875,49.263,49.48,124442400
2019-07-01,50.792,51.123,50.162,50.388,109012000
2019-07-02,50.353,50.783,50.34,50.682,67740800
2019-07-03,50.82,51.11,50.673,51.103,45448000
2019-07-05,50.838,51.27,50.725,51.057,69062000
2019-07-08,50.202,50.35,49.603,50.005,101354400
2019-07-09,49.8,50.377,49.702,50.31,82312000
2019-07-10,50.463,50.932,50.39,50.807,71588400
2019-07-11,50.827,51.097,50.428,50.438,80767200
2019-07-12,50.612,51.0,50.55,50.825,70380800
2019-07-15,51.022,51.467,51.0,51.303,67789600
2019-07-16,51.147,51.528,50.875,51.125,67467200
2019-07-17,51.013,51.272,50.818,50.838,56430000
2019-07-18,51.0,51.47,50.925,51.415,74162400
2019-07-19,51.447,51.625,50.59,50.647,83717200
2019-07-22,50.912,51.807,50.903,51.805,89111600
2019-07-23,52.115,52.228,51.822,52.21,73420800
2019-07-24,51.917,52.287,51.792,52.167,59966400
2019-07-25,52.222,52.31,51.682,51.755,55638400
2019-07-26,51.87,52.432,51.785,51.935,70475600
2019-07-29,52.115,52.66,52.11,52.42,86693600
2019-07-30,52.19,52.54,51.827,52.195,135742800
2019-07-31,54.105,55.342,52.825,53.26,277125600
2019-08-01,53.475,54.507,51.685,52.107,216071600
2019-08-02,51.382,51.607,50.408,51.005,163448400
2019-08-05,49.498,49.662,48.145,48.335,209572000
2019-08-06,49.077,49.518,48.51,49.25,143299200
2019-08-07,48.853,49.89,48.455,49.76,133457600
2019-08-08,50.05,50.882,49.847,50.857,108038000
2019-08-09,50.325,50.69,49.822,50.248,98478800
2019-08-12,49.905,50.513,49.787,50.12,89927600
2019-08-13,50.255,53.035,50.12,52.243,188874000
2019-08-14,50.79,51.61,50.647,50.688,146189600
2019-08-15,50.865,51.285,49.917,50.435,108909600
2019-08-16,51.07,51.79,50.96,51.625,110481600
2019-08-19,52.655,53.182,52.507,52.588,97654400
2019-08-20,52.72,53.338,52.58,52.59,107537200
2019-08-21,53.248,53.412,52.9,53.16,86141600
2019-08-22,53.298,53.61,52.688,53.115,89014800
2019-08-23,52.357,53.013,50.25,50.66,187272000
2019-08-26,51.465,51.798,51.265,51.623,104174400
2019-08-27,51.965,52.138,50.882,51.04,103493200
2019-08-28,51.025,51.43,50.83,51.382,63755200
2019-08-29,52.125,52.33,51.665,52.252,83962000
2019-08-30,52.54,52.612,51.8,52.185,84573600
2019-09-03,51.607,51.745,51.055,51.425,80092000
2019-09-04,52.097,52.37,51.83,52.298,76752400
2019-09-05,53.0,53.493,52.877,53.32,95654800
2019-09-06,53.513,53.605,53.127,53.315,77449200
2019-09-09,53.71,54.11,52.768,53.542,109237600
2019-09-10,53.465,54.195,52.928,54.175,127111600
2019-09-11,54.518,55.928,54.432,55.897,177158400
2019-09-12,56.2,56.605,55.715,55.772,128906800
2019-09-13,55.0,55.197,54.255,54.688,159053200
2019-09-16,54.432,55.033,54.39,54.975,84632400
2019-09-17,54.99,55.205,54.78,55.175,73274800
2019-09-18,55.265,55.713,54.86,55.693,101360000
2019-09-19,55.502,55.94,55.092,55.24,88242400
2019-09-20,55.345,55.64,54.368,54.432,221652400
2019-09-23,54.737,54.96,54.412,54.68,76662000
2019-09-24,55.257,55.623,54.298,54.42,124763200
2019-09-25,54.638,55.375,54.285,55.257,87613600
2019-09-26,55.0,55.235,54.708,54.972,75334000
2019-09-27,55.135,55.24,54.32,54.705,101408000
2019-09-30,55.225,56.145,55.197,55.993,103909600
2019-10-01,56.268,57.055,56.05,56.147,139223200
2019-10-02,55.765,55.895,54.482,54.74,138449200
2019-10-03,54.607,55.24,53.783,55.205,114426000
2019-10-04,56.41,56.873,55.972,56.752,138478800
2019-10-07,56.568,57.482,56.46,56.765,122306000
2019-10-08,56.455,57.015,56.083,56.1,111820000
2019-10-09,56.757,56.947,56.41,56.757,74770400
2019-10-10,56.982,57.61,56.825,57.522,113013600
2019-10-11,58.237,59.41,58.077,59.053,166795600
2019-10-14,58.725,59.533,58.667,58.967,96427600
2019-10-15,59.097,59.412,58.72,58.83,87360000
2019-10-16,58.342,58.81,58.3,58.592,73903200
2019-10-17,58.772,59.037,58.38,58.82,67585200
2019-10-18,58.647,59.395,58.572,59.103,97433600
2019-10-21,59.38,60.248,59.33,60.127,87247200
2019-10-22,60.29,60.55,59.905,59.99,82293600
2019-10-23,60.525,60.81,60.305,60.795,75828800
2019-10-24,61.127,61.2,60.452,60.895,69275200
2019-10-25,60.79,61.682,60.72,61.645,73477200
2019-10-28,61.855,62.312,61.68,62.263,96572800
2019-10-29,62.243,62.438,60.643,60.822,142839600
2019-10-30,61.19,61.325,60.303,60.815,124522000
2019-10-31,61.81,62.292,59.315,62.19,139162000
2019-11-01,62.385,63.982,62.29,63.955,151125200
2019-11-04,64.332,64.463,63.845,64.375,103272000
2019-11-05,64.262,64.548,64.08,64.283,79897600
2019-11-06,64.192,64.372,63.842,64.31,75864400
2019-11-07,64.685,65.088,64.527,64.857,94940400
2019-11-08,64.673,65.11,64.213,65.035,69986400
2019-11-11,64.575,65.618,64.57,65.55,81821200
2019-11-12,65.387,65.698,65.23,65.49,87388800
2019-11-13,65.283,66.195,65.268,66.118,102734400
2019-11-14,65.938,66.22,65.525,65.66,89182800
2019-11-15,65.92,66.445,65.753,66.44,100206400
2019-11-18,66.45,66.857,66.058,66.775,86703200
2019-11-19,66.975,67.0,66.348,66.573,76167200
2019-11-20,66.385,66.52,65.1,65.798,106234400
2019-11-21,65.923,66.003,65.295,65.503,121395200
2019-11-22,65.647,65.795,65.21,65.445,65325200
2019-11-25,65.677,66.61,65.63,66.592,84020400
2019-11-26,66.735,66.79,65.625,66.073,105207600
2019-11-27,66.395,66.995,66.327,66.96,65235600
2019-11-29,66.65,67.0,66.475,66.812,46617600
2019-12-02,66.817,67.062,65.863,66.04,94487200
2019-12-03,64.577,64.882,64.073,64.863,114430400
2019-12-04,65.268,65.827,65.17,65.435,67181600
2019-12-05,65.948,66.473,65.683,66.395,74424400
2019-12-06,66.87,67.75,66.825,67.677,106075600
2019-12-09,67.5,67.7,66.228,66.73,128042400
2019-12-10,67.15,67.518,66.465,67.12,90420400
2019-12-11,67.202,67.775,67.125,67.692,78756800
2019-12-12,66.945,68.14,66.83,67.865,137310400
2019-12-13,67.865,68.825,67.732,68.787,133587600
2019-12-16,69.25,70.198,69.245,69.965,128186000
2019-12-17,69.893,70.442,69.7,70.103,114158400
2019-12-18,69.95,70.475,69.78,69.935,116028400
2019-12-19,69.875,70.295,69.738,70.005,98369200
2019-12-20,70.558,70.662,69.64,69.86,275978000
2019-12-23,70.132,71.062,70.092,71.0,98572000
2019-12-24,71.173,71.223,70.73,71.067,48478800
2019-12-26,71.205,72.495,71.175,72.478,93121200
2019-12-27,72.78,73.493,72.03,72.45,146266000
2019-12-30,72.365,73.173,71.305,72.88,144114400
2019-12-31,72.482,73.42,72.38,73.412,100805600
2020-01-02,74.06,75.15,73.798,75.088,135480400
2020-01-03,74.287,75.145,74.125,74.357,146322800
2020-01-06,73.448,74.99,73.188,74.95,118387200
2020-01-07,74.96,75.225,74.37,74.598,108872000
2020-01-08,74.29,76.11,74.29,75.798,132079200
2020-01-09,76.81,77.607,76.55,77.408,170108400
2020-01-10,77.65,78.168,77.062,77.582,140644800
2020-01-13,77.91,79.268,77.787,79.24,121532000
2020-01-14,79.175,79.393,78.043,78.17,161954400
2020-01-15,77.963,78.875,77.387,77.835,121923600
2020-01-16,78.397,78.925,78.022,78.81,108829200
2020-01-17,79.067,79.685,78.75,79.683,137816400
2020-01-21,79.298,79.755,79.0,79.143,110843200
2020-01-22,79.645,79.997,79.327,79.425,101832400
2020-01-23,79.48,79.89,78.912,79.808,104472000
2020-01-24,80.062,80.832,79.38,79.577,146537600
2020-01-27,77.515,77.942,76.22,77.238,161940000
2020-01-28,78.15,79.6,78.048,79.423,162234000
2020-01-29,81.113,81.963,80.345,81.085,216229200
2020-01-30,80.135,81.022,79.688,80.967,126743200
2020-01-31,80.232,80.67,77.073,77.378,199588400
2020-02-03,76.075,78.372,75.555,77.165,173788400
2020-02-04,78.827,79.91,78.408,79.713,136616400
2020-02-05,80.88,81.19,79.738,80.363,118826800
2020-02-06,80.643,81.305,80.065,81.302,105425600
2020-02-07,80.592,80.85,79.5,80.007,117684000
2020-02-10,78.545,80.387,78.463,80.387,109348800
2020-02-11,80.9,80.975,79.677,79.902,94323200
2020-02-12,80.368,81.805,80.368,81.8,113730400
2020-02-13,81.048,81.555,80.838,81.217,94747600
2020-02-14,81.185,81.495,80.713,81.238,80113600
2020-02-18,78.84,79.938,78.652,79.75,152531200
2020-02-19,80.0,81.143,80.0,80.905,93984000
2020-02-20,80.658,81.162,79.552,80.075,100566000
2020-02-21,79.655,80.113,77.625,78.262,129554000
2020-02-24,74.315,76.045,72.308,74.545,222195200
2020-02-25,75.238,75.632,71.533,72.02,230673600
2020-02-26,71.632,74.47,71.625,73.162,198054800
2020-02-27,70.275,71.5,68.24,68.38,320605600
2020-02-28,64.315,69.603,64.092,68.34,426510000
2020-03-02,70.57,75.36,69.43,74.702,341397200
2020-03-03,75.918,76.0,71.45,72.33,319475600
2020-03-04,74.11,75.85,73.283,75.685,219178400
2020-03-05,73.88,74.887,72.853,73.23,187572800
2020-03-06,70.5,72.705,70.308,72.257,226176800
2020-03-09,65.938,69.522,65.75,66.543,286744800
2020-03-10,69.285,71.61,67.342,71.335,285290000
2020-03-11,69.348,70.305,67.965,68.857,255598800
2020-03-12,63.985,67.5,62.0,62.057,418474000
2020-03-13,66.223,69.98,63.237,69.493,370732000
2020-03-16,60.487,64.77,60.0,60.553,322423600
2020-03-17,61.877,64.402,59.6,63.215,324056000
2020-03-18,59.943,62.5,59.28,61.667,300233600
2020-03-19,61.847,63.21,60.653,61.195,271857200
2020-03-20,61.795,62.958,57.0,57.31,401693200
2020-03-23,57.02,57.125,53.153,56.092,336752800
2020-03-24,59.09,61.923,58.575,61.72,287531200
2020-03-25,62.688,64.562,61.075,61.38,303602000
2020-03-26,61.63,64.67,61.59,64.61,252087200
2020-03-27,63.188,63.967,61.763,61.935,204216800
2020-03-30,62.685,63.88,62.35,63.702,167976400
2020-03-31,63.9,65.622,63.0,63.572,197002000
2020-04-01,61.625,62.18,59.783,60.228,176218400
2020-04-02,60.085,61.287,59.225,61.232,165934000
2020-04-03,60.7,61.425,59.743,60.353,129880000
2020-04-06,62.725,65.777,62.345,65.618,201820400
2020-04-07,67.7,67.925,64.75,64.857,202887200
2020-04-08,65.685,66.842,65.308,66.518,168895200
2020-04-09,67.175,67.518,66.175,66.997,161834800
2020-04-13,67.077,68.425,66.457,68.312,131022800
2020-04-14,70.0,72.062,69.512,71.762,194994800
2020-04-15,70.6,71.582,70.158,71.107,131154400
2020-04-16,71.845,72.05,70.588,71.673,157125200
2020-04-17,71.173,71.738,69.215,70.7,215250000
2020-04-20,69.488,70.42,69.213,69.232,130015200
2020-04-21,69.07,69.312,66.357,67.092,180991600
2020-04-22,68.402,69.475,68.05,69.025,116862400
2020-04-23,68.967,70.438,68.717,68.757,124814400
2020-04-24,69.3,70.753,69.25,70.743,126161200
2020-04-27,70.45,71.135,69.988,70.793,117087600
2020-04-28,71.27,71.457,69.55,69.645,112004800
2020-04-29,71.183,72.418,70.973,71.933,137280800
2020-04-30,72.49,73.632,72.088,73.45,183064000
2020-05-01,71.562,74.75,71.463,72.268,240616800
2020-05-04,72.293,73.423,71.58,73.29,133568000
2020-05-05,73.765,75.25,73.615,74.39,147751200
2020-05-06,75.115,75.81,74.717,75.158,142333600
2020-05-07,75.805,76.293,75.493,75.935,115215200
2020-05-08,76.41,77.588,76.073,77.533,133838400
2020-05-11,77.025,79.262,76.81,78.753,145946400
2020-05-12,79.457,79.923,77.728,77.853,162301200
2020-05-13,78.037,78.988,75.802,76.912,200622400
2020-05-14,76.128,77.448,75.382,77.385,158929200
2020-05-15,75.088,76.975,75.052,76.927,166348400
2020-05-18,78.293,79.125,77.58,78.74,135178400
2020-05-19,78.757,79.63,78.253,78.285,101729600
2020-05-20,79.17,79.88,79.13,79.808,111504800
2020-05-21,79.665,80.223,78.967,79.213,102688800
2020-05-22,78.942,79.808,78.838,79.723,81803200
2020-05-26,80.875,81.06,79.125,79.183,125522000
2020-05-27,79.035,79.677,78.272,79.527,112945200
2020-05-28,79.192,80.86,78.908,79.562,133560800
2020-05-29,79.812,80.287,79.118,79.485,153532400
2020-06-01,79.438,80.588,79.302,80.463,80791200
2020-06-02,80.188,80.86,79.732,80.835,87642800
2020-06-03,81.165,81.55,80.575,81.28,104491200
2020-06-04,81.098,81.405,80.195,80.58,87560400
2020-06-05,80.838,82.938,80.808,82.875,137250400
2020-06-08,82.562,83.4,81.83,83.365,95654400
2020-06-09,83.035,86.402,83.003,85.997,147712400
2020-06-10,86.975,88.692,86.522,88.21,166651600
2020-06-11,87.327,87.765,83.87,83.975,201662400
2020-06-12,86.18,86.95,83.555,84.7,200146000
2020-06-15,83.312,86.42,83.145,85.747,138808800
2020-06-16,87.865,88.3,86.18,88.02,165428800
2020-06-17,88.787,88.85,87.772,87.897,114406400
2020-06-18,87.853,88.363,87.305,87.933,96820400
2020-06-19,88.66,89.14,86.287,87.43,264476000
2020-06-22,87.835,89.865,87.787,89.717,135445200
2020-06-23,91.0,93.095,90.567,91.632,212155600
2020-06-24,91.25,92.198,89.63,90.015,192623200
2020-06-25,90.175,91.25,89.393,91.21,137522400
2020-06-26,91.103,91.33,88.255,88.408,205256800
2020-06-29,88.312,90.543,87.82,90.445,130646000
2020-06-30,90.02,91.495,90.0,91.2,140223200
2020-07-01,91.28,91.84,90.978,91.027,110737200
2020-07-02,91.963,92.618,90.91,91.027,114041600
2020-07-06,92.5,93.945,92.467,93.463,118655600
2020-07-07,93.853,94.655,93.058,93.173,112424400
2020-07-08,94.18,95.375,94.09,95.342,117092000
2020-07-09,96.262,96.317,94.673,95.753,125642800
2020-07-10,95.335,95.98,94.705,95.92,90257200
2020-07-13,97.265,99.955,95.257,95.478,191649200
2020-07-14,94.84,97.255,93.878,97.058,170989200
2020-07-15,98.99,99.247,96.49,97.725,153198000
2020-07-16,96.562,97.405,95.905,96.522,110577600
2020-07-17,96.988,97.147,95.84,96.327,92186800
2020-07-20,96.418,98.5,96.062,98.357,90318000
2020-07-21,99.173,99.25,96.743,97.0,103433200
2020-07-22,96.692,97.975,96.603,97.272,89001600
2020-07-23,96.997,97.077,92.01,92.845,197004400
2020-07-24,90.988,92.97,89.145,92.615,185438800
2020-07-27,93.71,94.905,93.48,94.81,121214000
2020-07-28,94.368,94.55,93.247,93.253,103625600
2020-07-29,93.75,95.23,93.713,95.04,90329200
2020-07-30,94.188,96.298,93.768,96.19,158130000
2020-07-31,102.885,106.415,100.825,106.26,374336800
2020-08-03,108.2,111.637,107.893,108.938,308151200
2020-08-04,109.132,110.79,108.387,109.665,173071600
2020-08-05,109.378,110.393,108.897,110.062,121776800
2020-08-06,110.405,114.412,109.798,113.902,202428800
2020-08-07,113.205,113.675,110.293,111.113,198045600
2020-08-10,112.6,113.775,110.0,112.728,212403600
2020-08-11,111.97,112.482,109.107,109.375,187902400
2020-08-12,110.497,113.275,110.298,113.01,165598000
2020-08-13,114.43,116.043,113.927,115.01,210082000
2020-08-14,114.83,115.0,113.045,114.908,165565200
2020-08-17,116.062,116.088,113.963,114.607,119561600
2020-08-18,114.353,116.0,114.007,115.562,105633600
2020-08-19,115.982,117.162,115.61,115.707,145538000
2020-08-20,115.75,118.393,115.732,118.275,126907200
2020-08-21,119.262,124.868,119.25,124.37,338054800
2020-08-24,128.697,128.785,123.938,125.857,345937600
2020-08-25,124.698,125.18,123.052,124.825,211495600
2020-08-26,126.18,126.993,125.082,126.522,163022400
2020-08-27,127.143,127.485,123.832,125.01,155552400
2020-08-28,126.012,126.442,124.577,124.808,187630000
2020-08-31,127.58,131.0,126.0,129.04,225702700
2020-09-01,132.76,134.8,130.53,134.18,151948100
2020-09-02,137.59,137.98,127.0,131.4,200119000
2020-09-03,126.91,128.84,120.5,120.88,257599600
2020-09-04,120.07,123.7,110.89,120.96,332607200
2020-09-08,113.95,118.99,112.68,112.82,231366600
2020-09-09,117.26,119.14,115.26,117.32,176940500
2020-09-10,120.36,120.5,112.5,113.49,182274400
2020-09-11,114.57,115.23,110.0,112.0,180860300
2020-09-14,114.72,115.93,112.8,115.36,140150100
2020-09-15,118.33,118.83,113.61,115.54,184642000
2020-09-16,115.23,116.0,112.04,112.13,154679000
2020-09-17,109.72,112.2,108.71,110.34,178011000
2020-09-18,110.4,110.88,106.09,106.84,287104900
2020-09-21,104.54,110.19,103.1,110.08,195713800
2020-09-22,112.68,112.86,109.16,111.81,183055400
2020-09-23,111.62,112.11,106.77,107.12,150718700
2020-09-24,105.17,110.25,105.0,108.22,167743300
2020-09-25,108.43,112.44,107.67,112.28,149981400
2020-09-28,115.01,115.32,112.78,114.96,137672400
2020-09-29,114.55,115.31,113.57,114.09,99382200
2020-09-30,113.79,117.26,113.62,115.81,142675200
2020-10-01,117.64,117.72,115.83,116.79,116120400
2020-10-02,112.89,115.37,112.22,113.02,144712000
2020-10-05,113.91,116.65,113.55,116.5,106243800
2020-10-06,115.7,116.12,112.25,113.16,161498200
2020-10-07,114.62,115.55,114.13,115.08,96849000
2020-10-08,116.25,116.4,114.59,114.97,83477200
2020-10-09,115.28,117.0,114.92,116.97,100506900
2020-10-12,120.06,125.18,119.28,124.4,240226800
2020-10-13,125.27,125.39,119.65,121.1,262330500
2020-10-14,121.0,123.03,119.62,121.19,150712000
2020-10-15,118.72,121.2,118.15,120.71,112559200
2020-10-16,121.28,121.55,118.81,119.02,115393800
2020-10-19,119.96,120.42,115.66,115.98,120639300
2020-10-20,116.2,118.98,115.63,117.51,124423700
2020-10-21,116.67,118.71,116.45,116.87,89946000
2020-10-22,117.45,118.04,114.59,115.75,101988000
2020-10-23,116.39,116.55,114.28,115.04,82572600
2020-10-26,114.01,116.55,112.88,115.05,111850700
2020-10-27,115.49,117.28,114.54,116.6,92276800
2020-10-28,115.05,115.43,111.1,111.2,143937800
2020-10-29,112.37,116.93,112.2,115.32,146129200
2020-10-30,111.06,111.99,107.72,108.86,190272600
2020-11-02,109.11,110.68,107.32,108.77,122866900
2020-11-03,109.66,111.49,108.73,110.44,107624400
2020-11-04,114.14,115.59,112.35,114.95,138235500
2020-11-05,117.95,119.62,116.87,119.03,126387100
2020-11-06,118.32,119.2,116.13,118.69,114457900
2020-11-09,120.5,121.99,116.05,116.32,154515300
2020-11-10,115.55,117.59,114.13,115.97,138023400
2020-11-11,117.19,119.63,116.44,119.49,112295000
2020-11-12,119.62,120.53,118.57,119.21,103162300
2020-11-13,119.44,119.67,117.87,119.26,81581900
2020-11-16,118.92,120.99,118.15,120.3,91183000
2020-11-17,119.55,120.67,118.96,119.39,74271000
2020-11-18,118.61,119.82,118.0,118.03,76322100
2020-11-19,117.59,119.06,116.81,118.64,74113000
2020-11-20,118.64,118.77,117.29,117.34,73604300
2020-11-23,117.18,117.62,113.75,113.85,127959300
2020-11-24,113.91,115.85,112.59,115.17,113874200
2020-11-25,115.55,116.75,115.17,116.03,76499200
2020-11-27,116.57,117.49,116.22,116.59,46691300
2020-11-30,116.97,120.97,116.81,119.05,169410200
2020-12-01,121.01,123.47,120.01,122.72,127728200
2020-12-02,122.02,123.37,120.89,123.08,89004200
2020-12-03,123.52,123.78,122.21,122.94,78967600
2020-12-04,122.6,122.86,121.52,122.25,78260400
2020-12-07,122.31,124.57,122.25,123.75,86712000
2020-12-08,124.37,124.98,123.09,124.38,82225500
2020-12-09,124.53,125.95,121.0,121.78,115089200
2020-12-10,120.5,123.87,120.15,123.24,81312200
2020-12-11,122.43,122.76,120.55,122.41,86939800
2020-12-14,122.6,123.35,121.54,121.78,79184500
2020-12-15,124.34,127.9,124.13,127.88,157243700
2020-12-16,127.41,128.37,126.56,127.81,98208600
2020-12-17,128.9,129.58,128.04,128.7,94359800
2020-12-18,128.96,129.1,126.12,126.66,192541500
2020-12-21,125.02,128.31,123.45,128.23,121251600
2020-12-22,131.61,134.41,129.65,131.88,168904800
2020-12-23,132.16,132.43,130.78,130.96,88223700
2020-12-24,131.32,133.46,131.1,131.97,54930100
2020-12-28,133.99,137.34,133.51,136.69,124486200
2020-12-29,138.05,138.79,134.34,134.87,121047300
2020-12-30,135.58,135.99,133.4,133.72,96452100
2020-12-31,134.08,134.74,131.72,132.69,99116600
2021-01-04,133.52,133.61,126.76,129.41,143301900
2021-01-05,128.89,131.74,128.43,131.01,97664900
2021-01-06,127.72,131.05,126.38,126.6,155088000
2021-01-07,128.36,131.63,127.86,130.92,109578200
2021-01-08,132.43,132.63,130.23,132.05,105158200
2021-01-11,129.19,130.17,128.5,128.98,100384500
2021-01-12,128.5,129.69,126.86,128.8,91951100
2021-01-13,128.76,131.45,128.49,130.89,88636800
2021-01-14,130.8,131.0,128.76,128.91,90221800
2021-01-15,128.78,130.22,127.0,127.14,111598500
2021-01-19,127.78,128.71,126.94,127.83,90757300
2021-01-20,128.66,132.49,128.55,132.03,104319500
2021-01-21,133.8,139.67,133.59,136.87,120150900
2021-01-22,136.28,139.85,135.02,139.07,114459400
2021-01-25,143.07,145.09,136.54,142.92,157611700
2021-01-26,143.6,144.3,141.37,143.16,98390600
2021-01-27,143.43,144.3,140.41,142.06,140843800
2021-01-28,139.52,141.99,136.7,137.09,142621100
2021-01-29,135.83,136.74,130.21,131.96,177523800
2021-02-01,133.75,135.38,130.93,134.14,106239800
2021-02-02,135.73,136.31,134.61,134.99,83305400
2021-02-03,135.76,135.77,133.61,133.94,89880900
2021-02-04,136.3,137.4,134.59,137.39,84183100
2021-02-05,137.35,137.42,135.86,136.76,75693800
2021-02-08,136.03,136.96,134.92,136.91,71297200
2021-02-09,136.62,137.88,135.85,136.01,76774200
2021-02-10,136.48,136.99,134.4,135.39,73046600
2021-02-11,135.9,136.39,133.77,135.13,64280000
2021-02-12,134.35,135.53,133.69,135.37,60145100
2021-02-16,135.49,136.01,132.79,133.19,80576300
2021-02-17,131.25,132.22,129.47,130.84,97918500
2021-02-18,129.2,130.0,127.41,129.71,96856700
2021-02-19,130.24,130.71,128.8,129.87,87668800
2021-02-22,128.01,129.72,125.6,126.0,103916400
2021-02-23,123.76,126.71,118.39,125.86,158273000
2021-02-24,124.94,125.56,122.23,125.35,111039900
2021-02-25,124.68,126.46,120.54,120.99,148199500
2021-02-26,122.59,124.85,121.2,121.26,164560400
2021-03-01,123.75,127.93,122.79,127.79,116307900
2021-03-02,128.41,128.72,125.01,125.12,102260900
2021-03-03,124.81,125.71,121.84,122.06,112966300
2021-03-04,121.75,123.6,118.62,120.13,178155000
2021-03-05,120.98,121.94,117.57,121.42,153766600
2021-03-08,120.93,121.0,116.21,116.36,154376600
2021-03-09,119.03,122.06,118.79,121.09,129525800
2021-03-10,121.69,122.17,119.45,119.98,111943300
2021-03-11,122.54,123.21,121.26,121.96,103026500
2021-03-12,120.4,121.17,119.16,121.03,88105100
2021-03-15,121.41,124.0,120.42,123.99,92403800
2021-03-16,125.7,127.22,124.72,125.57,115227900
2021-03-17,124.05,125.86,122.34,124.76,111932600
2021-03-18,122.88,123.18,120.32,120.53,121229700
2021-03-19,119.9,121.43,119.68,119.99,185549500
2021-03-22,120.33,123.87,120.26,123.39,111912300
2021-03-23,123.33,124.24,122.14,122.54,95467100
2021-03-24,122.82,122.9,120.07,120.09,88530500
2021-03-25,119.54,121.66,119.0,120.59,98844700
2021-03-26,120.35,121.48,118.92,121.21,94071200
